example_id,seed,schedule_id,schedule,scheduler,score_diag_um,score_projection,score_residualized,score_budgeted,actual_response_power,actual_terminal_gain,frontier_width_histogram
s0-i14,0,c9aa9e5dc41d44d4,"[[1, 3, 5, 6], [8, 9, 10, 11], [0, 2, 4, 7]]",min_within_batch_tc,1.0,1.0,1.0,0.019933243911272918,0.0,0.0,"{""1"": 1}"
s0-i14,0,08753c4b54e821da,"[[0, 4, 9, 10], [1, 2, 3, 5], [6, 7, 8, 11]]",dprm_myopic,0.0,0.0,0.0,2.953093001089847e-07,0.0,0.0,"{""3"": 1}"
s0-i14,0,08753c4b54e821da,"[[0, 4, 9, 10], [1, 2, 3, 5], [6, 7, 8, 11]]",dprm_rollout,0.0,0.0,0.0,2.953093001089847e-07,0.0,0.0,"{""3"": 1}"
s0-i14,0,de3f05d9b3da7a92,"[[4, 5, 6, 10], [0, 3, 7, 8], [1, 2, 9, 11]]",subset_exact,1.0,1.0,1.0,0.019933243911272918,0.0,0.0,"{""1"": 1}"
s0-i14,0,de3f05d9b3da7a92,"[[4, 5, 6, 10], [0, 3, 7, 8], [1, 2, 9, 11]]",subset_beam_8,1.0,1.0,1.0,0.019933243911272918,0.0,0.0,"{""1"": 1}"
s0-i14,0,de3f05d9b3da7a92,"[[4, 5, 6, 10], [0, 3, 7, 8], [1, 2, 9, 11]]",subset_beam_32,1.0,1.0,1.0,0.019933243911272918,0.0,0.0,"{""1"": 1}"
s0-i14,0,de3f05d9b3da7a92,"[[4, 5, 6, 10], [0, 3, 7, 8], [1, 2, 9, 11]]",saps_diagonal,1.0,1.0,1.0,0.019933243911272918,0.0,0.0,"{""1"": 1}"
s0-i14,0,de3f05d9b3da7a92,"[[4, 5, 6, 10], [0, 3, 7, 8], [1, 2, 9, 11]]",p_saps_residualized,1.0,1.0,1.0,0.019933243911272918,0.0,0.0,"{""1"": 1}"
s0-i14,0,de3f05d9b3da7a92,"[[4, 5, 6, 10], [0, 3, 7, 8], [1, 2, 9, 11]]",p_saps_projection,1.0,1.0,1.0,0.019933243911272918,0.0,0.0,"{""1"": 1}"
s0-i14,0,de3f05d9b3da7a92,"[[4, 5, 6, 10], [0, 3, 7, 8], [1, 2, 9, 11]]",b_saps_budgeted,1.0,1.0,1.0,0.019933243911272918,0.0,0.0,"{""1"": 1}"
s0-i14,0,de3f05d9b3da7a92,"[[4, 5, 6, 10], [0, 3, 7, 8], [1, 2, 9, 11]]",random_balanced,1.0,1.0,1.0,0.09832187834349396,1.0,1.0,"{""1"": 1}"
s0-i14,0,19ced13857ebd1cc,"[[2, 4, 9, 11], [3, 6, 7, 8], [0, 1, 5, 10]]",confidence,1.0,1.0,1.0,0.09832187834349396,1.0,1.0,"{""1"": 1}"
s0-i14,0,d86aee4ace8e1c5c,"[[2, 4, 9, 11], [0, 1, 3, 6], [5, 7, 8, 10]]",entropy,1.0,1.0,1.0,0.09832187834349396,1.0,1.0,"{""1"": 1}"
s0-i14,0,d37039942ffa8713,"[[0, 1, 2, 5], [3, 4, 8, 10], [6, 7, 9, 11]]",dependency_cmi,1.0,1.0,1.0,0.09832187834349396,1.0,1.0,"{""1"": 1}"
s0-i14,0,c9aa9e5dc41d44d4,"[[1, 3, 5, 6], [8, 9, 10, 11], [0, 2, 4, 7]]",min_within_batch_tc,1.0,1.0,1.0,0.09832187834349396,1.0,1.0,"{""1"": 1}"
s0-i14,0,08753c4b54e821da,"[[0, 4, 9, 10], [1, 2, 3, 5], [6, 7, 8, 11]]",dprm_myopic,0.0,0.0,0.0,3.642180593392726e-05,0.0,0.0,"{""3"": 1}"
s0-i14,0,08753c4b54e821da,"[[0, 4, 9, 10], [1, 2, 3, 5], [6, 7, 8, 11]]",dprm_rollout,0.0,0.0,0.0,3.642180593392726e-05,0.0,0.0,"{""3"": 1}"
s0-i14,0,de3f05d9b3da7a92,"[[4, 5, 6, 10], [0, 3, 7, 8], [1, 2, 9, 11]]",subset_exact,1.0,1.0,1.0,0.09832187834349396,1.0,1.0,"{""1"": 1}"
s0-i14,0,de3f05d9b3da7a92,"[[4, 5, 6, 10], [0, 3, 7, 8], [1, 2, 9, 11]]",subset_beam_8,1.0,1.0,1.0,0.09832187834349396,1.0,1.0,"{""1"": 1}"
s0-i14,0,de3f05d9b3da7a92,"[[4, 5, 6, 10], [0, 3, 7, 8], [1, 2, 9, 11]]",subset_beam_32,1.0,1.0,1.0,0.09832187834349396,1.0,1.0,"{""1"": 1}"
s0-i14,0,de3f05d9b3da7a92,"[[4, 5, 6, 10], [0, 3, 7, 8], [1, 2, 9, 11]]",saps_diagonal,1.0,1.0,1.0,0.09832187834349396,1.0,1.0,"{""1"": 1}"
s0-i14,0,de3f05d9b3da7a92,"[[4, 5, 6, 10], [0, 3, 7, 8], [1, 2, 9, 11]]",p_saps_residualized,1.0,1.0,1.0,0.09832187834349396,1.0,1.0,"{""1"": 1}"
s0-i14,0,de3f05d9b3da7a92,"[[4, 5, 6, 10], [0, 3, 7, 8], [1, 2, 9, 11]]",p_saps_projection,1.0,1.0,1.0,0.09832187834349396,1.0,1.0,"{""1"": 1}"
s0-i14,0,de3f05d9b3da7a92,"[[4, 5, 6, 10], [0, 3, 7, 8], [1, 2, 9, 11]]",b_saps_budgeted,1.0,1.0,1.0,0.09832187834349396,1.0,1.0,"{""1"": 1}"
s0-i14,0,de3f05d9b3da7a92,"[[4, 5, 6, 10], [0, 3, 7, 8], [1, 2, 9, 11]]",random_balanced,1.0,1.0,1.0,0.28466967854505804,0.0,0.0,"{""1"": 1}"
s0-i14,0,19ced13857ebd1cc,"[[2, 4, 9, 11], [3, 6, 7, 8], [0, 1, 5, 10]]",confidence,1.0,1.0,1.0,0.28466967854505804,1.0,1.0,"{""1"": 1}"
s0-i14,0,d86aee4ace8e1c5c,"[[2, 4, 9, 11], [0, 1, 3, 6], [5, 7, 8, 10]]",entropy,1.0,1.0,1.0,0.28466967854505804,1.0,1.0,"{""1"": 1}"
s0-i14,0,d37039942ffa8713,"[[0, 1, 2, 5], [3, 4, 8, 10], [6, 7, 9, 11]]",dependency_cmi,1.0,1.0,1.0,0.28466967854505804,0.0,0.0,"{""1"": 1}"
s0-i14,0,c9aa9e5dc41d44d4,"[[1, 3, 5, 6], [8, 9, 10, 11], [0, 2, 4, 7]]",min_within_batch_tc,1.0,1.0,1.0,0.28466967854505804,0.0,0.0,"{""1"": 1}"
s0-i14,0,08753c4b54e821da,"[[0, 4, 9, 10], [1, 2, 3, 5], [6, 7, 8, 11]]",dprm_myopic,0.0,0.0,0.0,0.000950496452247564,0.0,0.0,"{""3"": 1}"
s0-i14,0,08753c4b54e821da,"[[0, 4, 9, 10], [1, 2, 3, 5], [6, 7, 8, 11]]",dprm_rollout,0.0,0.0,0.0,0.000950496452247564,0.0,0.0,"{""3"": 1}"
s0-i14,0,de3f05d9b3da7a92,"[[4, 5, 6, 10], [0, 3, 7, 8], [1, 2, 9, 11]]",subset_exact,1.0,1.0,1.0,0.28466967854505804,0.0,0.0,"{""1"": 1}"
s0-i14,0,de3f05d9b3da7a92,"[[4, 5, 6, 10], [0, 3, 7, 8], [1, 2, 9, 11]]",subset_beam_8,1.0,1.0,1.0,0.28466967854505804,0.0,0.0,"{""1"": 1}"
s0-i14,0,de3f05d9b3da7a92,"[[4, 5, 6, 10], [0, 3, 7, 8], [1, 2, 9, 11]]",subset_beam_32,1.0,1.0,1.0,0.28466967854505804,0.0,0.0,"{""1"": 1}"
s0-i14,0,de3f05d9b3da7a92,"[[4, 5, 6, 10], [0, 3, 7, 8], [1, 2, 9, 11]]",saps_diagonal,1.0,1.0,1.0,0.28466967854505804,0.0,0.0,"{""1"": 1}"
s0-i14,0,de3f05d9b3da7a92,"[[4, 5, 6, 10], [0, 3, 7, 8], [1, 2, 9, 11]]",p_saps_residualized,1.0,1.0,1.0,0.28466967854505804,0.0,0.0,"{""1"": 1}"
s0-i14,0,de3f05d9b3da7a92,"[[4, 5, 6, 10], [0, 3, 7, 8], [1, 2, 9, 11]]",p_saps_projection,1.0,1.0,1.0,0.28466967854505804,0.0,0.0,"{""1"": 1}"
s0-i14,0,de3f05d9b3da7a92,"[[4, 5, 6, 10], [0, 3, 7, 8], [1, 2, 9, 11]]",b_saps_budgeted,1.0,1.0,1.0,0.28466967854505804,0.0,0.0,"{""1"": 1}"
s0-i14,0,46bc53405cd794fb,"[[4, 6, 10], [0, 5, 8], [3, 7, 9], [1, 2, 11]]",random_balanced,1.0,1.0,1.0,0.019933243911272918,0.0,0.0,"{""1"": 1}"
s0-i14,0,9443be85e9ae16ff,"[[2, 9, 11], [3, 4, 6], [5, 7, 8], [0, 1, 10]]",confidence,1.0,1.0,1.0,0.019933243911272918,0.0,0.0,"{""1"": 1}"
s0-i14,0,8a7f236a7cf8c8e3,"[[2, 9, 11], [1, 3, 4], [0, 5, 6], [7, 8, 10]]",entropy,1.0,1.0,1.0,0.019933243911272918,0.0,0.0,"{""1"": 1}"
s0-i14,0,7ce594d1fed4de54,"[[0, 1, 2], [3, 4, 8], [5, 6, 10], [7, 9, 11]]",dependency_cmi,1.0,1.0,1.0,0.019933243911272918,0.0,0.0,"{""1"": 1}"
s0-i14,0,ecb45d4d7775ed4d,"[[1, 3, 4], [5, 6, 7], [8, 9, 10], [0, 2, 11]]",min_within_batch_tc,0.0,0.0,0.0,9.966672193000835e-05,0.0,0.0,"{""2"": 1}"
s0-i14,0,7c3a945bb3e01b40,"[[4, 9, 10], [0, 1, 2], [3, 5, 6], [7, 8, 11]]",dprm_myopic,0.0,0.0,0.0,2.953093001089847e-07,0.0,0.0,"{""3"": 1}"
s0-i14,0,7c3a945bb3e01b40,"[[4, 9, 10], [0, 1, 2], [3, 5, 6], [7, 8, 11]]",dprm_rollout,0.0,0.0,0.0,2.953093001089847e-07,0.0,0.0,"{""3"": 1}"
s0-i14,0,46bc53405cd794fb,"[[4, 6, 10], [0, 5, 8], [3, 7, 9], [1, 2, 11]]",subset_exact,1.0,1.0,1.0,0.019933243911272918,0.0,0.0,"{""1"": 1}"
s0-i14,0,46bc53405cd794fb,"[[4, 6, 10], [0, 5, 8], [3, 7, 9], [1, 2, 11]]",subset_beam_8,1.0,1.0,1.0,0.019933243911272918,0.0,0.0,"{""1"": 1}"
s0-i14,0,46bc53405cd794fb,"[[4, 6, 10], [0, 5, 8], [3, 7, 9], [1, 2, 11]]",subset_beam_32,1.0,1.0,1.0,0.019933243911272918,0.0,0.0,"{""1"": 1}"
s0-i14,0,46bc53405cd794fb,"[[4, 6, 10], [0, 5, 8], [3, 7, 9], [1, 2, 11]]",saps_diagonal,1.0,1.0,1.0,0.019933243911272918,0.0,0.0,"{""1"": 1}"
s0-i14,0,46bc53405cd794fb,"[[4, 6, 10], [0, 5, 8], [3, 7, 9], [1, 2, 11]]",p_saps_residualized,1.0,1.0,1.0,0.019933243911272918,0.0,0.0,"{""1"": 1}"
s0-i14,0,46bc53405cd794fb,"[[4, 6, 10], [0, 5, 8], [3, 7, 9], [1, 2, 11]]",p_saps_projection,1.0,1.0,1.0,0.019933243911272918,0.0,0.0,"{""1"": 1}"
s0-i14,0,46bc53405cd794fb,"[[4, 6, 10], [0, 5, 8], [3, 7, 9], [1, 2, 11]]",b_saps_budgeted,1.0,1.0,1.0,0.019933243911272918,0.0,0.0,"{""1"": 1}"
s0-i14,0,46bc53405cd794fb,"[[4, 6, 10], [0, 5, 8], [3, 7, 9], [1, 2, 11]]",random_balanced,1.0,1.0,1.0,0.09832187834349396,1.0,1.0,"{""1"": 1}"
s0-i14,0,9443be85e9ae16ff,"[[2, 9, 11], [3, 4, 6], [5, 7, 8], [0, 1, 10]]",confidence,1.0,1.0,1.0,0.09832187834349396,1.0,1.0,"{""1"": 1}"
s0-i14,0,8a7f236a7cf8c8e3,"[[2, 9, 11], [1, 3, 4], [0, 5, 6], [7, 8, 10]]",entropy,1.0,1.0,1.0,0.09832187834349396,1.0,1.0,"{""1"": 1}"
s0-i14,0,7ce594d1fed4de54,"[[0, 1, 2], [3, 4, 8], [5, 6, 10], [7, 9, 11]]",dependency_cmi,1.0,1.0,1.0,0.09832187834349396,1.0,1.0,"{""1"": 1}"
s0-i14,0,ecb45d4d7775ed4d,"[[1, 3, 4], [5, 6, 7], [8, 9, 10], [0, 2, 11]]",min_within_batch_tc,0.0,0.0,0.0,0.002458367125419222,0.0,0.0,"{""2"": 1}"
s0-i14,0,7c3a945bb3e01b40,"[[4, 9, 10], [0, 1, 2], [3, 5, 6], [7, 8, 11]]",dprm_myopic,0.0,0.0,0.0,3.642180593392726e-05,0.0,0.0,"{""3"": 1}"
s0-i14,0,7c3a945bb3e01b40,"[[4, 9, 10], [0, 1, 2], [3, 5, 6], [7, 8, 11]]",dprm_rollout,0.0,0.0,0.0,3.642180593392726e-05,0.0,0.0,"{""3"": 1}"
s0-i14,0,46bc53405cd794fb,"[[4, 6, 10], [0, 5, 8], [3, 7, 9], [1, 2, 11]]",subset_exact,1.0,1.0,1.0,0.09832187834349396,1.0,1.0,"{""1"": 1}"
s0-i14,0,46bc53405cd794fb,"[[4, 6, 10], [0, 5, 8], [3, 7, 9], [1, 2, 11]]",subset_beam_8,1.0,1.0,1.0,0.09832187834349396,1.0,1.0,"{""1"": 1}"
s0-i14,0,46bc53405cd794fb,"[[4, 6, 10], [0, 5, 8], [3, 7, 9], [1, 2, 11]]",subset_beam_32,1.0,1.0,1.0,0.09832187834349396,1.0,1.0,"{""1"": 1}"
s0-i14,0,46bc53405cd794fb,"[[4, 6, 10], [0, 5, 8], [3, 7, 9], [1, 2, 11]]",saps_diagonal,1.0,1.0,1.0,0.09832187834349396,1.0,1.0,"{""1"": 1}"
s0-i14,0,46bc53405cd794fb,"[[4, 6, 10], [0, 5, 8], [3, 7, 9], [1, 2, 11]]",p_saps_residualized,1.0,1.0,1.0,0.09832187834349396,1.0,1.0,"{""1"": 1}"
s0-i14,0,46bc53405cd794fb,"[[4, 6, 10], [0, 5, 8], [3, 7, 9], [1, 2, 11]]",p_saps_projection,1.0,1.0,1.0,0.09832187834349396,1.0,1.0,"{""1"": 1}"
s0-i14,0,46bc53405cd794fb,"[[4, 6, 10], [0, 5, 8], [3, 7, 9], [1, 2, 11]]",b_saps_budgeted,1.0,1.0,1.0,0.09832187834349396,1.0,1.0,"{""1"": 1}"
s0-i14,0,46bc53405cd794fb,"[[4, 6, 10], [0, 5, 8], [3, 7, 9], [1, 2, 11]]",random_balanced,1.0,1.0,1.0,0.28466967854505804,0.0,0.0,"{""1"": 1}"
s0-i14,0,9443be85e9ae16ff,"[[2, 9, 11], [3, 4, 6], [5, 7, 8], [0, 1, 10]]",confidence,1.0,1.0,1.0,0.28466967854505804,1.0,1.0,"{""1"": 1}"
s0-i14,0,8a7f236a7cf8c8e3,"[[2, 9, 11], [1, 3, 4], [0, 5, 6], [7, 8, 10]]",entropy,1.0,1.0,1.0,0.28466967854505804,1.0,1.0,"{""1"": 1}"
s0-i14,0,7ce594d1fed4de54,"[[0, 1, 2], [3, 4, 8], [5, 6, 10], [7, 9, 11]]",dependency_cmi,1.0,1.0,1.0,0.28466967854505804,1.0,1.0,"{""1"": 1}"
s0-i14,0,ecb45d4d7775ed4d,"[[1, 3, 4], [5, 6, 7], [8, 9, 10], [0, 2, 11]]",min_within_batch_tc,0.0,0.0,0.0,0.02137757562180163,1.0,1.0,"{""2"": 1}"
s0-i14,0,7c3a945bb3e01b40,"[[4, 9, 10], [0, 1, 2], [3, 5, 6], [7, 8, 11]]",dprm_myopic,0.0,0.0,0.0,0.000950496452247564,0.0,0.0,"{""3"": 1}"
s0-i14,0,7c3a945bb3e01b40,"[[4, 9, 10], [0, 1, 2], [3, 5, 6], [7, 8, 11]]",dprm_rollout,0.0,0.0,0.0,0.000950496452247564,0.0,0.0,"{""3"": 1}"
s0-i14,0,46bc53405cd794fb,"[[4, 6, 10], [0, 5, 8], [3, 7, 9], [1, 2, 11]]",subset_exact,1.0,1.0,1.0,0.28466967854505804,0.0,0.0,"{""1"": 1}"
s0-i14,0,46bc53405cd794fb,"[[4, 6, 10], [0, 5, 8], [3, 7, 9], [1, 2, 11]]",subset_beam_8,1.0,1.0,1.0,0.28466967854505804,0.0,0.0,"{""1"": 1}"
s0-i14,0,46bc53405cd794fb,"[[4, 6, 10], [0, 5, 8], [3, 7, 9], [1, 2, 11]]",subset_beam_32,1.0,1.0,1.0,0.28466967854505804,0.0,0.0,"{""1"": 1}"
s0-i14,0,46bc53405cd794fb,"[[4, 6, 10], [0, 5, 8], [3, 7, 9], [1, 2, 11]]",saps_diagonal,1.0,1.0,1.0,0.28466967854505804,0.0,0.0,"{""1"": 1}"
s0-i14,0,46bc53405cd794fb,"[[4, 6, 10], [0, 5, 8], [3, 7, 9], [1, 2, 11]]",p_saps_residualized,1.0,1.0,1.0,0.28466967854505804,0.0,0.0,"{""1"": 1}"
s0-i14,0,46bc53405cd794fb,"[[4, 6, 10], [0, 5, 8], [3, 7, 9], [1, 2, 11]]",p_saps_projection,1.0,1.0,1.0,0.28466967854505804,0.0,0.0,"{""1"": 1}"
s0-i14,0,46bc53405cd794fb,"[[4, 6, 10], [0, 5, 8], [3, 7, 9], [1, 2, 11]]",b_saps_budgeted,1.0,1.0,1.0,0.28466967854505804,0.0,0.0,"{""1"": 1}"
s0-i15,0,2516301160cf1942,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",random_balanced,0.0029592397501872697,0.0029592397501872697,0.0029592397501872697,5.898786880762742e-05,0.0001976057811411269,-0.014057232342859206,"{""1"": 12, ""4"": 1}"
s0-i15,0,2516301160cf1942,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",confidence,0.0029592397501872697,0.0029592397501872697,0.0029592397501872697,5.898786880762742e-05,0.0001976057811411269,-0.014057232342859206,"{""1"": 12, ""4"": 1}"
s0-i15,0,2516301160cf1942,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",entropy,0.0029592397501872697,0.0029592397501872697,0.0029592397501872697,5.898786880762742e-05,0.0001976057811411269,-0.014057232342859206,"{""1"": 12, ""4"": 1}"
s0-i15,0,2516301160cf1942,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",dependency_cmi,0.0029592397501872697,0.0029592397501872697,0.0029592397501872697,5.898786880762742e-05,0.0001976057811411269,-0.014057232342859206,"{""1"": 12, ""4"": 1}"
s0-i15,0,2516301160cf1942,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",min_within_batch_tc,0.0029592397501872697,0.0029592397501872697,0.0029592397501872697,5.898786880762742e-05,0.0001976057811411269,-0.014057232342859206,"{""1"": 12, ""4"": 1}"
s0-i15,0,2516301160cf1942,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",dprm_myopic,0.0029592397501872697,0.0029592397501872697,0.0029592397501872697,5.898786880762742e-05,0.0001976057811411269,-0.014057232342859206,"{""1"": 12, ""4"": 1}"
s0-i15,0,2516301160cf1942,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",dprm_rollout,0.0029592397501872697,0.0029592397501872697,0.0029592397501872697,5.898786880762742e-05,0.0001976057811411269,-0.014057232342859206,"{""1"": 12, ""4"": 1}"
s0-i15,0,2516301160cf1942,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",subset_exact,0.0029592397501872697,0.0029592397501872697,0.0029592397501872697,5.898786880762742e-05,0.0001976057811411269,-0.014057232342859206,"{""1"": 12, ""4"": 1}"
s0-i15,0,2516301160cf1942,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",subset_beam_8,0.0029592397501872697,0.0029592397501872697,0.0029592397501872697,5.898786880762742e-05,0.0001976057811411269,-0.014057232342859206,"{""1"": 12, ""4"": 1}"
s0-i15,0,2516301160cf1942,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",subset_beam_32,0.0029592397501872697,0.0029592397501872697,0.0029592397501872697,5.898786880762742e-05,0.0001976057811411269,-0.014057232342859206,"{""1"": 12, ""4"": 1}"
s0-i15,0,2516301160cf1942,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",saps_diagonal,0.0029592397501872697,0.0029592397501872697,0.0029592397501872697,5.898786880762742e-05,0.0001976057811411269,-0.014057232342859206,"{""1"": 12, ""4"": 1}"
s0-i15,0,2516301160cf1942,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",p_saps_residualized,0.0029592397501872697,0.0029592397501872697,0.0029592397501872697,5.898786880762742e-05,0.0001976057811411269,-0.014057232342859206,"{""1"": 12, ""4"": 1}"
s0-i15,0,2516301160cf1942,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",p_saps_projection,0.0029592397501872697,0.0029592397501872697,0.0029592397501872697,5.898786880762742e-05,0.0001976057811411269,-0.014057232342859206,"{""1"": 12, ""4"": 1}"
s0-i15,0,2516301160cf1942,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",b_saps_budgeted,0.0029592397501872697,0.0029592397501872697,0.0029592397501872697,5.898786880762742e-05,0.0001976057811411269,-0.014057232342859206,"{""1"": 12, ""4"": 1}"
s0-i15,0,2516301160cf1942,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",random_balanced,0.0029592397501872697,0.0029592397501872697,0.0029592397501872697,0.00029134101829638885,0.00023362121662084284,0.01528467260430667,"{""1"": 12, ""4"": 1}"
s0-i15,0,2516301160cf1942,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",confidence,0.0029592397501872697,0.0029592397501872697,0.0029592397501872697,0.00029134101829638885,0.00023362121662084284,0.01528467260430667,"{""1"": 12, ""4"": 1}"
s0-i15,0,2516301160cf1942,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",entropy,0.0029592397501872697,0.0029592397501872697,0.0029592397501872697,0.00029134101829638885,0.00023362121662084284,0.01528467260430667,"{""1"": 12, ""4"": 1}"
s0-i15,0,2516301160cf1942,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",dependency_cmi,0.0029592397501872697,0.0029592397501872697,0.0029592397501872697,0.00029134101829638885,0.00023362121662084284,0.01528467260430667,"{""1"": 12, ""4"": 1}"
s0-i15,0,2516301160cf1942,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",min_within_batch_tc,0.0029592397501872697,0.0029592397501872697,0.0029592397501872697,0.00029134101829638885,0.00023362121662084284,0.01528467260430667,"{""1"": 12, ""4"": 1}"
s0-i15,0,2516301160cf1942,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",dprm_myopic,0.0029592397501872697,0.0029592397501872697,0.0029592397501872697,0.00029134101829638885,0.00023362121662084284,0.01528467260430667,"{""1"": 12, ""4"": 1}"
s0-i15,0,2516301160cf1942,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",dprm_rollout,0.0029592397501872697,0.0029592397501872697,0.0029592397501872697,0.00029134101829638885,0.00023362121662084284,0.01528467260430667,"{""1"": 12, ""4"": 1}"
s0-i15,0,2516301160cf1942,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",subset_exact,0.0029592397501872697,0.0029592397501872697,0.0029592397501872697,0.00029134101829638885,0.00023362121662084284,0.01528467260430667,"{""1"": 12, ""4"": 1}"
s0-i15,0,2516301160cf1942,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",subset_beam_8,0.0029592397501872697,0.0029592397501872697,0.0029592397501872697,0.00029134101829638885,0.00023362121662084284,0.01528467260430667,"{""1"": 12, ""4"": 1}"
s0-i15,0,2516301160cf1942,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",subset_beam_32,0.0029592397501872697,0.0029592397501872697,0.0029592397501872697,0.00029134101829638885,0.00023362121662084284,0.01528467260430667,"{""1"": 12, ""4"": 1}"
s0-i15,0,2516301160cf1942,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",saps_diagonal,0.0029592397501872697,0.0029592397501872697,0.0029592397501872697,0.00029134101829638885,0.00023362121662084284,0.01528467260430667,"{""1"": 12, ""4"": 1}"
s0-i15,0,2516301160cf1942,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",p_saps_residualized,0.0029592397501872697,0.0029592397501872697,0.0029592397501872697,0.00029134101829638885,0.00023362121662084284,0.01528467260430667,"{""1"": 12, ""4"": 1}"
s0-i15,0,2516301160cf1942,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",p_saps_projection,0.0029592397501872697,0.0029592397501872697,0.0029592397501872697,0.00029134101829638885,0.00023362121662084284,0.01528467260430667,"{""1"": 12, ""4"": 1}"
s0-i15,0,2516301160cf1942,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",b_saps_budgeted,0.0029592397501872697,0.0029592397501872697,0.0029592397501872697,0.00029134101829638885,0.00023362121662084284,0.01528467260430667,"{""1"": 12, ""4"": 1}"
s0-i15,0,2516301160cf1942,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",random_balanced,0.0029592397501872697,0.0029592397501872697,0.0029592397501872697,0.0008723970327428977,0.9631194046863205,-0.9813864706048889,"{""1"": 12, ""4"": 1}"
s0-i15,0,2516301160cf1942,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",confidence,0.0029592397501872697,0.0029592397501872697,0.0029592397501872697,0.0008723970327428977,0.9631194046863205,-0.9813864706048889,"{""1"": 12, ""4"": 1}"
s0-i15,0,2516301160cf1942,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",entropy,0.0029592397501872697,0.0029592397501872697,0.0029592397501872697,0.0008723970327428977,0.9631194046863205,-0.9813864706048889,"{""1"": 12, ""4"": 1}"
s0-i15,0,2516301160cf1942,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",dependency_cmi,0.0029592397501872697,0.0029592397501872697,0.0029592397501872697,0.0008723970327428977,0.9631194046863205,-0.9813864706048889,"{""1"": 12, ""4"": 1}"
s0-i15,0,2516301160cf1942,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",min_within_batch_tc,0.0029592397501872697,0.0029592397501872697,0.0029592397501872697,0.0008723970327428977,0.9631194046863205,-0.9813864706048889,"{""1"": 12, ""4"": 1}"
s0-i15,0,2516301160cf1942,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",dprm_myopic,0.0029592397501872697,0.0029592397501872697,0.0029592397501872697,0.0008723970327428977,0.9631194046863205,-0.9813864706048889,"{""1"": 12, ""4"": 1}"
s0-i15,0,2516301160cf1942,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",dprm_rollout,0.0029592397501872697,0.0029592397501872697,0.0029592397501872697,0.0008723970327428977,0.9631194046863205,-0.9813864706048889,"{""1"": 12, ""4"": 1}"
s0-i15,0,2516301160cf1942,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",subset_exact,0.0029592397501872697,0.0029592397501872697,0.0029592397501872697,0.0008723970327428977,0.9631194046863205,-0.9813864706048889,"{""1"": 12, ""4"": 1}"
